ID,Latitude_dd,Longitude_dd,F_CODE,OCEAN
1917_Search_1,42.90915,15.389622,37,Atlantic
404_Search_1,43.10194444,15.48416667,37,Atlantic
937_Search_1,43.170567,3.890139,37,Atlantic
937_Search_1,43.170567,3.890139,37,Atlantic
937_Search_1,43.170567,3.890139,37,Atlantic
365_Search_1,43.41666667,15.29166667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
22_Search_1,43.66666667,8.166666667,37,Atlantic
441_Search_1,43.90436,-60.739746,21,Atlantic
441_Search_1,43.90436,-60.739746,21,Atlantic
629_Search_1,43.997166,-53.01358,21,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
1088_Search_1,44.05,9.1,37,Atlantic
441_Search_1,44.104004,-66.34664,21,Atlantic
441_Search_1,44.104004,-66.34664,21,Atlantic
1917_Search_1,44.596266,13.276904,37,Atlantic
1102_Search_1,45,13,37,Atlantic
1102_Search_1,45,13,37,Atlantic
629_Search_1,45.004173,-55.623035,21,Atlantic
629_Search_1,45.114334,-49.75374,21,Atlantic
629_Search_1,45.1164,-51.86659,21,Atlantic
1034_Search_1,45.369249,-4.444915,27,Atlantic
629_Search_1,45.44765,-54.800365,21,Atlantic
629_Search_1,45.700428,-56.50182,21,Atlantic
1417_Search_1,45.772401,-59.136008,21,Atlantic
1417_Search_1,45.772401,-59.136008,21,Atlantic
484_Search_1,45.858402,-61.698685,21,Atlantic
484_Search_1,45.858402,-61.698685,21,Atlantic
484_Search_1,45.85844,-61.686264,21,Atlantic
484_Search_1,45.85844,-61.686264,21,Atlantic
1200_Search_1,46.005122,-58.663269,21,Atlantic
1200_Search_1,46.005122,-58.663269,21,Atlantic
484_Search_1,46.00586,-61.724632,21,Atlantic
484_Search_1,46.00586,-61.724632,21,Atlantic
766_Search_1,46.048294,-29.624409,27,Atlantic
766_Search_1,46.048294,-29.624409,27,Atlantic
766_Search_1,46.048294,-29.624409,27,Atlantic
629_Search_1,46.08363,-53.302322,21,Atlantic
629_Search_1,46.26095,-56.852695,21,Atlantic
1417_Search_1,46.39974,-59.580972,21,Atlantic
1417_Search_1,46.39974,-59.580972,21,Atlantic
1417_Search_1,46.442226,-61.670575,21,Atlantic
1417_Search_1,46.442226,-61.670575,21,Atlantic
1417_Search_1,46.576033,-60.220958,21,Atlantic
1417_Search_1,46.576033,-60.220958,21,Atlantic
629_Search_1,46.590565,-58.1138,21,Atlantic
1200_Search_1,46.615552,-60.098007,21,Atlantic
1200_Search_1,46.615552,-60.098007,21,Atlantic
484_Search_1,46.791153,-62.21497,21,Atlantic
484_Search_1,46.791153,-62.21497,21,Atlantic
629_Search_1,46.837917,-54.269012,21,Atlantic
1200_Search_1,46.859401,-61.512767,21,Atlantic
1200_Search_1,46.859401,-61.512767,21,Atlantic
629_Search_1,46.997158,-59.081272,21,Atlantic
1200_Search_1,47.205845,-63.800103,21,Atlantic
1200_Search_1,47.205845,-63.800103,21,Atlantic
1417_Search_1,47.406599,-63.976319,21,Atlantic
1417_Search_1,47.406599,-63.976319,21,Atlantic
629_Search_1,47.491146,-50.658073,21,Atlantic
484_Search_1,47.52634,-62.990654,21,Atlantic
484_Search_1,47.52634,-62.990654,21,Atlantic
484_Search_1,47.550243,-63.202015,21,Atlantic
484_Search_1,47.550243,-63.202015,21,Atlantic
88_Search_1,47.556979,-122.625752,67,Pacific
1736_Search_1,47.903492,-124.641434,67,Pacific
769_Search_1,48.01666667,-32.19166667,27,Atlantic
769_Search_1,48.01666667,-32.19166667,27,Atlantic
1447_Search_1,48.04404,-69.41634,21,Atlantic
1447_Search_1,48.04404,-69.41634,21,Atlantic
484_Search_1,48.160873,-64.47368,21,Atlantic
484_Search_1,48.160873,-64.47368,21,Atlantic
484_Search_1,48.276566,-59.132797,21,Atlantic
484_Search_1,48.276566,-59.132797,21,Atlantic
484_Search_1,48.31811,-58.95919,21,Atlantic
484_Search_1,48.31811,-58.95919,21,Atlantic
484_Search_1,48.51526,-63.88003,21,Atlantic
484_Search_1,48.51526,-63.88003,21,Atlantic
422_Search_1,48.74166667,-136.6833333,67,Pacific
422_Search_1,48.74166667,-136.6833333,67,Pacific
171_Search_1,48.74166667,-68.375,21,Atlantic
171_Search_1,48.74166667,-68.375,21,Atlantic
422_Search_1,48.74166667,-68.375,21,Atlantic
422_Search_1,48.74166667,-68.375,21,Atlantic
484_Search_1,48.752674,-63.96876,21,Atlantic
484_Search_1,48.752674,-63.96876,21,Atlantic
629_Search_1,49.018867,-52.41534,21,Atlantic
422_Search_1,49.08333333,-132.1666667,67,Pacific
422_Search_1,49.08333333,-132.1666667,67,Pacific
1064_Search_1,49.2,-59.75,21,Atlantic
1064_Search_1,49.2,-59.75,21,Atlantic
1064_Search_1,49.2,-59.75,21,Atlantic
1064_Search_1,49.2,-59.75,21,Atlantic
484_Search_1,49.5716,-64.19847,21,Atlantic
484_Search_1,49.5716,-64.19847,21,Atlantic
484_Search_1,49.5716,-64.19847,21,Atlantic
484_Search_1,49.5716,-64.19847,21,Atlantic
484_Search_1,49.636528,-64.39772,21,Atlantic
484_Search_1,49.636528,-64.39772,21,Atlantic
484_Search_1,49.636528,-64.39772,21,Atlantic
484_Search_1,49.636528,-64.39772,21,Atlantic
187_Search_1,49.68402778,-51.02736111,21,Atlantic
187_Search_1,49.68402778,-51.02736111,21,Atlantic
187_Search_1,49.68402778,-51.02736111,21,Atlantic
187_Search_1,49.68402778,-51.02736111,21,Atlantic
171_Search_1,49.7,-62.18333333,21,Atlantic
171_Search_1,49.7,-62.18333333,21,Atlantic
422_Search_1,49.7,-62.18333333,21,Atlantic
422_Search_1,49.7,-62.18333333,21,Atlantic
422_Search_1,49.7,-61.94166667,21,Atlantic
422_Search_1,49.7,-61.94166667,21,Atlantic
484_Search_1,49.773075,-62.7341,21,Atlantic
484_Search_1,49.773075,-62.7341,21,Atlantic
171_Search_1,49.78333333,-65.70833333,21,Atlantic
171_Search_1,49.78333333,-65.70833333,21,Atlantic
422_Search_1,49.78333333,-65.70833333,21,Atlantic
422_Search_1,49.78333333,-65.70833333,21,Atlantic
171_Search_1,49.80833333,-58.44166667,21,Atlantic
171_Search_1,49.80833333,-58.44166667,21,Atlantic
422_Search_1,49.80833333,-58.44166667,21,Atlantic
422_Search_1,49.80833333,-58.44166667,21,Atlantic
484_Search_1,49.83792,-62.95819,21,Atlantic
484_Search_1,49.83792,-62.95819,21,Atlantic
484_Search_1,49.958706,-66.15172,21,Atlantic
484_Search_1,49.958706,-66.15172,21,Atlantic
484_Search_1,49.966175,-66.37538,21,Atlantic
484_Search_1,49.966175,-66.37538,21,Atlantic
1102_Search_1,50,1,27,Atlantic
1102_Search_1,50,1,27,Atlantic
1971_Search_1,50.021948,-7.837755,27,Atlantic
1447_Search_1,50.168392,-66.14786,21,Atlantic
1447_Search_1,50.168392,-66.14786,21,Atlantic
784_Search_1,50.20833333,-4.208333333,27,Atlantic
784_Search_1,50.20833333,-4.208333333,27,Atlantic
629_Search_1,50.235203,-51.796345,21,Atlantic
1447_Search_1,50.246113,-63.65759,21,Atlantic
1447_Search_1,50.246113,-63.65759,21,Atlantic
961_Search_1,50.633396,-8.8251295,27,Atlantic
961_Search_1,50.633396,-8.8251295,27,Atlantic
784_Search_1,50.66666667,-1.05,27,Atlantic
784_Search_1,50.66666667,-1.05,27,Atlantic
766_Search_1,50.730343,-30.284025,27,Atlantic
766_Search_1,50.730343,-30.284025,27,Atlantic
766_Search_1,50.730343,-30.284025,27,Atlantic
766_Search_1,50.785797,-35.096256,27,Atlantic
766_Search_1,50.785797,-35.096256,27,Atlantic
766_Search_1,50.785797,-35.096256,27,Atlantic
629_Search_1,51.22074,-52.204952,21,Atlantic
766_Search_1,51.43509,-36.698204,27,Atlantic
766_Search_1,51.43509,-36.698204,27,Atlantic
766_Search_1,51.43509,-36.698204,27,Atlantic
784_Search_1,52.33333333,-4.266666667,27,Atlantic
784_Search_1,52.33333333,-4.266666667,27,Atlantic
1545_Search_1,52.36316667,-32.20866667,27,Atlantic
1545_Search_1,52.36316667,-32.20866667,27,Atlantic
961_Search_1,52.754025,-4.849658,27,Atlantic
961_Search_1,52.754025,-4.849658,27,Atlantic
629_Search_1,52.842464,-51.320934,21,Atlantic
650_Search_1,52.96666667,-34.86666667,27,Atlantic
650_Search_1,52.96666667,-34.86666667,27,Atlantic
171_Search_1,53.03333333,-52.73333333,21,Atlantic
171_Search_1,53.03333333,-52.73333333,21,Atlantic
422_Search_1,53.03333333,-52.73333333,21,Atlantic
422_Search_1,53.03333333,-52.73333333,21,Atlantic
178_Search_1,53.90212,8.81712,27,Atlantic
178_Search_1,53.90212,8.81712,27,Atlantic
1513_Search_1,53.911564,8.734649,27,Atlantic
422_Search_1,54.075,-58.43333333,21,Atlantic
422_Search_1,54.075,-58.43333333,21,Atlantic
629_Search_1,54.080753,-53.401653,21,Atlantic
1298_Search_1,54.25833333,14.54166667,27,Atlantic
1298_Search_1,54.25833333,14.54166667,27,Atlantic
278_Search_1,54.301888,11.666667,27,Atlantic
278_Search_1,54.301888,11.666667,27,Atlantic
1773_Search_1,54.341983,12.161546,27,Atlantic
1773_Search_1,54.341983,12.161546,27,Atlantic
171_Search_1,54.41666667,-56.13333333,21,Atlantic
171_Search_1,54.41666667,-56.13333333,21,Atlantic
422_Search_1,54.41666667,-56.13333333,21,Atlantic
422_Search_1,54.41666667,-56.13333333,21,Atlantic
872_Search_1,54.41666667,7.5,27,Atlantic
278_Search_1,54.509434,15.217391,27,Atlantic
278_Search_1,54.509434,15.217391,27,Atlantic
278_Search_1,54.54717,19.02174,27,Atlantic
278_Search_1,54.54717,19.02174,27,Atlantic
278_Search_1,54.792454,13.333333,27,Atlantic
278_Search_1,54.792454,13.333333,27,Atlantic
1029_Search_1,54.963489,-3.183073,27,Atlantic
1029_Search_1,54.963489,-3.183073,27,Atlantic
1029_Search_1,54.963489,-3.183073,27,Atlantic
1029_Search_1,54.963489,-3.183073,27,Atlantic
1029_Search_1,54.963489,-3.183073,27,Atlantic
1029_Search_1,54.963489,-3.183073,27,Atlantic
1102_Search_1,55,6,27,Atlantic
1102_Search_1,55,6,27,Atlantic
278_Search_1,55.056602,17.210144,27,Atlantic
278_Search_1,55.056602,17.210144,27,Atlantic
872_Search_1,55.25,-0.5,27,Atlantic
424_Search_1,55.36,1.04,27,Atlantic
1025_Search_1,55.49641667,-44.06733333,21,Atlantic
629_Search_1,55.64826,-56.332638,21,Atlantic
961_Search_1,55.66508,19.201279,27,Atlantic
961_Search_1,55.66508,19.201279,27,Atlantic
2014_Search_1,55.67636,-5.731652,27,Atlantic
2014_Search_1,55.67636,-5.731652,27,Atlantic
1022_Search_1,56.30833333,3.566666667,27,Atlantic
961_Search_1,56.43096,4.7569504,27,Atlantic
961_Search_1,56.43096,4.7569504,27,Atlantic
2014_Search_1,56.448702,-5.237538,27,Atlantic
2014_Search_1,56.448702,-5.237538,27,Atlantic
278_Search_1,56.566036,20.507246,27,Atlantic
278_Search_1,56.566036,20.507246,27,Atlantic
872_Search_1,56.75,5.5,27,Atlantic
1029_Search_1,57.405015,-5.465508,27,Atlantic
1029_Search_1,57.405015,-5.465508,27,Atlantic
1029_Search_1,57.405015,-5.465508,27,Atlantic
1029_Search_1,57.405015,-5.465508,27,Atlantic
1029_Search_1,57.405015,-5.465508,27,Atlantic
1029_Search_1,57.405015,-5.465508,27,Atlantic
442_Search_1,57.50833333,6.958333333,27,Atlantic
442_Search_1,57.50833333,6.958333333,27,Atlantic
650_Search_1,57.7,6.883333333,27,Atlantic
650_Search_1,57.7,6.883333333,27,Atlantic
872_Search_1,57.75,-0.5,27,Atlantic
1181_Search_1,58.468684,20.034167,27,Atlantic
1181_Search_1,58.468684,20.034167,27,Atlantic
872_Search_1,58.75,2.5,27,Atlantic
278_Search_1,58.792454,21.811594,27,Atlantic
278_Search_1,58.792454,21.811594,27,Atlantic
2014_Search_1,59.074986,0.505428,27,Atlantic
2014_Search_1,59.074986,0.505428,27,Atlantic
278_Search_1,59.71698,24.927536,27,Atlantic
278_Search_1,59.71698,24.927536,27,Atlantic
872_Search_1,60.41666667,2.5,27,Atlantic
500_Search_1,60.541915,-145.777716,67,Pacific
500_Search_1,60.541915,-145.777716,67,Pacific
500_Search_1,60.541915,-145.777716,67,Pacific
1022_Search_1,60.59166667,0.691666667,27,Atlantic
187_Search_1,60.65861111,-45.34194444,21,Atlantic
187_Search_1,60.65861111,-45.34194444,21,Atlantic
187_Search_1,60.65861111,-45.34194444,21,Atlantic
187_Search_1,60.65861111,-45.34194444,21,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
204_Search_1,60.72127822,-38.28282311,27,Atlantic
726_Search_1,60.786062,-34.250542,27,Atlantic
726_Search_1,60.786062,-34.250542,27,Atlantic
726_Search_1,60.786062,-34.250542,27,Atlantic
726_Search_1,60.786062,-34.250542,27,Atlantic
726_Search_1,60.786062,-34.250542,27,Atlantic
726_Search_1,60.786062,-34.250542,27,Atlantic
1087_Search_1,60.929597,-0.590206,27,Atlantic
424_Search_1,61.04,1.1,27,Atlantic
1764_Search_1,62.07116667,-0.010166667,27,Atlantic
1764_Search_1,62.07116667,-0.010166667,27,Atlantic
961_Search_1,62.901768,-25.533262,27,Atlantic
961_Search_1,62.901768,-25.533262,27,Atlantic
2143_Search_1,63.16666667,-40.01666667,27,Atlantic
2143_Search_1,63.16666667,-40.01666667,27,Atlantic
1764_Search_1,63.44966667,-39.12583333,27,Atlantic
1764_Search_1,63.44966667,-39.12583333,27,Atlantic
1087_Search_1,63.553651,-39.951318,27,Atlantic
187_Search_1,64.07638889,-51.70027778,21,Atlantic
187_Search_1,64.07638889,-51.70027778,21,Atlantic
187_Search_1,64.07638889,-51.70027778,21,Atlantic
187_Search_1,64.07638889,-51.70027778,21,Atlantic
187_Search_1,64.41666667,-32.1,27,Atlantic
187_Search_1,64.41666667,-32.1,27,Atlantic
187_Search_1,64.41666667,-32.1,27,Atlantic
187_Search_1,64.41666667,-32.1,27,Atlantic
961_Search_1,64.51979,9.229664,27,Atlantic
961_Search_1,64.51979,9.229664,27,Atlantic
1430_Search_1,65.023132,-13.957015,27,Atlantic
1430_Search_1,65.023132,-13.957015,27,Atlantic
1430_Search_1,65.023132,-13.957015,27,Atlantic
187_Search_1,65.025,-56.275,21,Atlantic
187_Search_1,65.025,-56.275,21,Atlantic
187_Search_1,65.025,-56.275,21,Atlantic
187_Search_1,65.025,-56.275,21,Atlantic
1072_Search_1,65.636834,12.038006,27,Atlantic
171_Search_1,65.78333333,-66.08333333,21,Atlantic
171_Search_1,65.78333333,-66.08333333,21,Atlantic
422_Search_1,65.78333333,-66.08333333,21,Atlantic
422_Search_1,65.78333333,-66.08333333,21,Atlantic
657_Search_1,66.78941,-0.5101967,27,Atlantic
657_Search_1,66.78941,-0.5101967,27,Atlantic
256_Search_1,67.66666667,13.75,27,Atlantic
657_Search_1,68.113495,13.44213,27,Atlantic
657_Search_1,68.113495,13.44213,27,Atlantic
657_Search_1,69.014786,9.460463,27,Atlantic
657_Search_1,69.014786,9.460463,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
919_Search_1,69.359866,19.191781,27,Atlantic
657_Search_1,69.96312,15.360217,27,Atlantic
657_Search_1,69.96312,15.360217,27,Atlantic
256_Search_1,70.25,15.5,27,Atlantic
657_Search_1,70.30049,15.349547,27,Atlantic
657_Search_1,70.30049,15.349547,27,Atlantic
1036_Search_1,70.5,-25.45,27,Atlantic
1036_Search_1,70.5,-25.45,27,Atlantic
1600_Search_1,70.544934,34.389597,27,Atlantic
187_Search_1,70.63444444,-51.46777778,21,Atlantic
187_Search_1,70.63444444,-51.46777778,21,Atlantic
187_Search_1,70.63444444,-51.46777778,21,Atlantic
187_Search_1,70.63444444,-51.46777778,21,Atlantic
1036_Search_1,70.68333333,-51.93333333,21,Atlantic
1036_Search_1,70.68333333,-51.93333333,21,Atlantic
1036_Search_1,71.15,-24.95,27,Atlantic
1036_Search_1,71.15,-24.95,27,Atlantic
1326_Search_1,73.5,15.5,27,Atlantic
1326_Search_1,73.5,15.5,27,Atlantic
1326_Search_1,73.5,15.5,27,Atlantic
1326_Search_1,73.5,15.5,27,Atlantic
1326_Search_1,73.5,15.5,27,Atlantic
1326_Search_1,73.5,15.5,27,Atlantic
1298_Search_1,73.5,19.03333333,27,Atlantic
1298_Search_1,73.5,19.03333333,27,Atlantic
1764_Search_1,74.112,16.42016667,27,Atlantic
1764_Search_1,74.112,16.42016667,27,Atlantic
1087_Search_1,74.304876,17.678572,27,Atlantic
1595_Search_1,74.347339,38.608346,27,Atlantic
1595_Search_1,74.347339,38.608346,27,Atlantic
1595_Search_1,74.347339,38.608346,27,Atlantic
1595_Search_1,74.347339,38.608346,27,Atlantic
1280_Search_1,74.83333333,15.19666667,27,Atlantic
1280_Search_1,74.83333333,15.19666667,27,Atlantic
1036_Search_1,75.4,-11.75,27,Atlantic
1036_Search_1,75.4,-11.75,27,Atlantic
1036_Search_1,75.64166667,-65.81666667,21,Atlantic
1036_Search_1,75.64166667,-65.81666667,21,Atlantic
